expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x
2022-07-21,Ohio River South,Ohio River South,115 MLK Jr. Drive SW  Suite 225A  Atlanta  Georgia 30303,Business/Group/Organization,45.3300,Bates  Ivan Friends of,Media,Phones / Robo calls,,EFT,,Electoral,,
2022-08-22,Kathleen Smero,Kathleen Smero,8285 Berryfield Drive  Baltimore  Maryland 21236,Individual,59.0000,Baltimore County Republican Central Committee,Media,Consulting Fees - Media,,Check,,Electoral,Nation Builder reimbursement,
2022-07-13,JASON CHARLES  GALLION,JASON CHARLES  GALLION,PO Box 326  Churchvlle  Maryland 21028,Self (Candidate),2893.0300,Gallion  Jason Friends of,Media,Online Advertising,,Check,,Electoral,,
2022-08-03,JASON CHARLES  GALLION,JASON CHARLES  GALLION,PO Box 326  Churchvlle  Maryland 21028,Self (Candidate),1532.3000,Gallion  Jason Friends of,Media,Online Advertising,,Check,,Electoral,,
2022-07-07,Forever Media of MD  LLC,Forever Media of MD  LLC,707 Revolution st  Havre de Grace  Maryland 21078,Business/Group/Organization,1990.0000,Gallion  Jason Friends of,Media,Radio,,Check,,Electoral,,
2022-07-05,Foundation Blue Media,Foundation Blue Media,2961 Eskridge Road  Fairfax  Virginia 22031,Business/Group/Organization,2936.6700,Reznik  Kirill Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-08,Foundation Blue Media,Foundation Blue Media,2961 Eskridge Road  Fairfax  Virginia 22031,Business/Group/Organization,500.0000,Reznik  Kirill Friends Of,Media,Phones / Robo calls,,Debit Card,,Electoral,,
2022-07-15,Foundation Blue Media,Foundation Blue Media,2961 Eskridge Road  Fairfax  Virginia 22031,Business/Group/Organization,1163.2800,Reznik  Kirill Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-23,GoDaddy.com LLC,GoDaddy.com LLC,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,Business/Group/Organization,94.3400,Reznik  Kirill Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2022-08-01,Web Editor Design Services,Web Editor Design Services,P. O. Box 1595  Amherst  New York 14226,Business/Group/Organization,112.5000,Reznik  Kirill Friends Of,Media,Media - Website Development,,Debit Card,,Electoral,,
2022-08-23,GoDaddy.com LLC,GoDaddy.com LLC,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,Business/Group/Organization,94.3400,Reznik  Kirill Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-05,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,322.0900,Boniface  Billy Friends Of,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-08,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,225.2600,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-11,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-12,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,900.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-14,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-15,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-18,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-10-06,The BayNet.Com,The BayNet.Com,23316 Three Notch Road  Lexington Park  Maryland 20653,Business/Group/Organization,2250.0000,Morgan  Todd Friends of,Media,Online Advertising,,Check,,Electoral,Political campaign advertising (online),
2022-04-18,CONSTANT CONTACT,Constant Contact,1601 Trapelo Rd  Waltham  Massachusetts 02451,Business/Group/Organization,47.7000,Branch  Talmadge Friends of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-08,A. Northwod Design Services,A. Northwod Design Services,5 N. Main St.  Bel Air  Maryland 21014,Business/Group/Organization,875.5000,Carl Jr.  John Friends of,Media,Graphic Design,,Debit Card,,Electoral,,
2022-08-10,Acton Advocacy Group LLC,Acton Advocacy Group LLC,3687 Golf Course Road  Martinsburg  West Virginia 25405,Business/Group/Organization,295.6600,Carl Jr.  John Friends of,Media,Phones / Robo calls,,Check,,Electoral,,
2022-07-11,Bi-Plane Aerial Towing LLC,Bi-Plane Aerial Towing LLC,4 Sunni Meadow Court  Perry Hall  Maryland 21128,Business/Group/Organization,1500.0000,Carl Jr.  John Friends of,Media,Billboards / Outdoor Advertising,,Check,,Electoral,,
2022-07-11,Shore Media Inc,Shore Media Inc,658 Del Rhodes Avenue  Queenstown  Maryland 21658,Business/Group/Organization,798.0000,Dean  Howard A. Friends of,Media,Newspaper,,Check,,Electoral,,
2021-12-10,Lynde Pratt,Lynde Pratt,1313 W. 40th Street  Baltimore  Baltimore City  Maryland 21211,Individual,225.0000,Shulman  Kathryn Friends of,Media,Media - Website Development,,Check,,Electoral,,
2022-07-05,Authorized.net,Authorized.net,900 Metro Center Blvd  Foster City  California 94404,Business/Group/Organization,10.0000,Boyd  Hank Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2022-07-07,ActBlue,ActBlue,366 Summer Street  Somerville  Massachusetts 02144,Business/Group/Organization,1.1300,Boyd  Hank Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2022-07-11,Vantiv Ecommerce,Vantiv Ecommerce,900 Chelmsford Street  Lowell  Massachusetts 01851,Business/Group/Organization,3.8200,Boyd  Hank Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2022-08-02,Authorized.net,Authorized.net,900 Metro Center Blvd  Foster City  California 94404,Business/Group/Organization,10.0000,Boyd  Hank Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2022-08-09,Vantiv Ecommerce,Vantiv Ecommerce,900 Chelmsford Street  Lowell  Massachusetts 01851,Business/Group/Organization,0.5000,Boyd  Hank Friends of,Media,Media - Website Development,,EFT,,Electoral,,
2022-07-19,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-19,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-19,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,500.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-19,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,1000.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,6269.1800,Maryland Justice & Public Safety PAC,Media,Online Advertising,ROBERT LEONARD - SUPPORT,,Facebook,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,6269.1700,Maryland Justice & Public Safety PAC,Media,Online Advertising,SCOTT SHELLENBERGER - OPPOSE,,Facebook,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,6269.0000,Maryland Justice & Public Safety PAC,Media,Online Advertising,ROBERT LEONARD - SUPPORT,,DSPolitical LLC,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,6269.0000,Maryland Justice & Public Safety PAC,Media,Online Advertising,SCOTT SHELLENBERGER - OPPOSE,,DSPolitical LLC,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,11677.5600,Maryland Justice & Public Safety PAC,Media,Online Advertising,ROBERT LEONARD - SUPPORT,,,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,11677.5600,Maryland Justice & Public Safety PAC,Media,Online Advertising,SCOTT SHELLENBERGER - OPPOSE,,,Electoral,Digital Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,13298.5000,Maryland Justice & Public Safety PAC,Media,TV,ROBERT LEONARD - SUPPORT,,Campaign Ad -Cloud,Electoral,OTT/CTV - Streaming TV Ad Buy,
2022-07-10,Berlin Rosen,Berlin Rosen,15 Maiden Lane  Suite 1600  New York  New York 10038,Business/Group/Organization,13298.5000,Maryland Justice & Public Safety PAC,Media,TV,SCOTT SHELLENBERGER - OPPOSE,,Campaign Ad-Cloud,Electoral,OTT/CTV - Streaming TV/Ad Buy,
2022-07-19,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900.0000,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-21,Google Ads,Google Ads,1600 Amphitheatre Parkway  Mountain View  California 94043,Business/Group/Organization,283.3500,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-07-21,Facebook,Facebook/Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,258.7200,Boniface  Billy Friends Of,Media,Online Advertising,,EFT,,Electoral,,
2022-02-08,Garrett County Fair Board,Garrett County Fair Board,901 Accident-Friendsville Road  Accident  Maryland 21520,Business/Group/Organization,100.0000,Beitzel  Wendell Team,Media,Book/Brochure Advertising,,Check,,Electoral,,
2022-08-23,WKHJ,WKHJ,PO Box 990  Greensburg  Pennsylvania 15601,Business/Group/Organization,966.0000,Beitzel  Wendell Team,Media,Radio,,Check,,Electoral,,
2022-03-31,Lynde Pratt,Lynde Pratt,1313 W. 40th Street  Baltimore  Baltimore City  Maryland 21211,Individual,675.0000,Shulman  Kathryn Friends of,Media,Media - Website Development,,Check,,Electoral,,
2022-07-06,ActBlue,ActBlue,PO Box 441146  Somerville  Massachusetts 02144,Business/Group/Organization,6.2300,Wicomico County Democratic Central Committee,Media,Media - Website Development,,EFT,,Electoral,,
2022-07-18,Google Domain,Google Domain,1600 Amphitheatre Parkway  Mountian View  California 94043,Business/Group/Organization,6.3600,Wicomico County Democratic Central Committee,Media,Media - Website Development,,EFT,,Electoral,,
2022-08-05,ActBlue,ActBlue,PO Box 441146  Somerville  Massachusetts 02144,Business/Group/Organization,14.4900,Wicomico County Democratic Central Committee,Media,Media - Website Development,,EFT,,Electoral,,
2022-07-18,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125.0000,Wicomico County Democratic Central Committee,Media,Online Advertising,,EFT,,Electoral,,
2022-07-20,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,17.8200,Wicomico County Democratic Central Committee,Media,Online Advertising,,Credit Card/Visa,,Electoral,Primary Election Advertising,
2022-08-17,MH Media LLC,MH Media LLC,7801 Norfolk Ave.  Suite T3  Bethesda  Maryland 20814,Business/Group/Organization,2000.0000,James  Michael Committee To Elect,Media,Consulting Fees - Media,,,,Electoral,Expense occurred 8/23/2010  paid 9/1/2010 check number 1241 PNC bank statement 9/1/2010 to 9/30/2010 verified  payment never released..,
2022-08-10,Godaddy.com,GoDaddy.com,14455 N Hayden Rd #226  Scottsdale  Arizona 85260,Business/Group/Organization,4.2900,Schleifer  Yitzchok Vote,Media,Online Advertising,,Debit Card,,Electoral,,
2022-08-09,Godaddy.com,GoDaddy.com,14455 N Hayden Rd #226  Scottsdale  Arizona 85260,Business/Group/Organization,107.8800,Schleifer  Yitzchok Vote,Media,Online Advertising,,Debit Card,,Electoral,,
2022-08-05,Facebook Inc,Facebook/Meta,1601 Willow Rd  Menlo Park  California 94025,Business/Group/Organization,73.3800,Schleifer  Yitzchok Vote,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-18,Facebook Inc,Facebook/Meta,1601 Willow Rd  Menlo Park  California 94025,Business/Group/Organization,75.0000,Schleifer  Yitzchok Vote,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-14,Facebook Inc,Facebook/Meta,1601 Willow Rd  Menlo Park  California 94025,Business/Group/Organization,75.0000,Schleifer  Yitzchok Vote,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-05,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,13.6900,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-15,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75.0000,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-16,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75.0000,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-18,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,125.0000,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-19,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,175.0000,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-24,Meta Platforms  Inc.,Facebook/Meta,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,139.2000,Murtha  Troy for County Council,Media,Online Advertising,,Debit Card,,Electoral,,
2022-07-25,Facebook,Facebook/Meta,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,152.6200,Diggs  Dylan for County Council,Media,Online Advertising,,Credit Card/Visa,,Electoral,,
2022-07-11,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,368.2400,Casa in Action PAC,Media,Online Advertising,SHANNON SNEED - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-04,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,354.1200,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-05,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,170.9300,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-06,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,332.7500,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-07,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,309.1400,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-08,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,301.8700,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-09,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,275.6100,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-10,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,268.0000,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-11,DSPolitical,DSPolitical,1250 H. St. NW  Ste. 200  Washington  District Of Columbia 20005,Business/Group/Organization,368.2400,Casa in Action PAC,Media,Online Advertising,THOMAS PEREZ - SUPPORT,Credit Card/Visa,,Electoral,,
2022-07-07,Audacy Capital Corp,Audacy Capital Corp,40 West 57th Street  Floor 14  New York  New York 10019,Business/Group/Organization,420.0000,Casa in Action PAC,Media,Radio,NATALI FANI GONZALEZ - SUPPORT,,,Electoral,,
2022-07-07,Audacy Capital Corp,Audacy Capital Corp,40 West 57th Street  Floor 14  New York  New York 10019,Business/Group/Organization,420.0000,Casa in Action PAC,Media,Radio,MARC ELRICH - SUPPORT,,,Electoral,,
2022-07-07,Audacy Capital Corp,Audacy Capital Corp,40 West 57th Street  Floor 14  New York  New York 10019,Business/Group/Organization,365.0000,Casa in Action PAC,Media,Radio,THOMAS PEREZ - SUPPORT,,,Electoral,,
